,timestamp,subcourtID,setStake,newTotalStake,address,blockNumber,subcourtLabel
645,2020-03-29 13:44:00,0,0.0,0.0,0x1de7554f0833d98d99c07e891a9846a5ed8c73ee,9767682,General
646,2020-03-30 01:29:00,6,0.0,1057000.0,0xc6d63a94b556239ccde8905129032dcd8627e079,9770894,English Language
647,2020-03-30 01:29:00,7,0.0,881000.0,0xc6d63a94b556239ccde8905129032dcd8627e079,9770894,Video Production
648,2020-03-30 12:40:00,2,0.0,0.0,0xa5aacd9faab88d345deb55036257913202f40c05,9773904,Blockchain>NonTechnical
649,2020-03-31 11:20:00,0,0.0,0.0,0x338b9888ad9591b28f65313348a23f9a58e00228,9780038,General
650,2020-03-31 18:54:00,8,0.0,4100.501866,0x4846aee6d7c9f176f3f329e01a014c2794e21b92,9782014,Ongoing
651,2020-03-31 18:54:00,0,0.0,0.0,0x4846aee6d7c9f176f3f329e01a014c2794e21b92,9782014,General
652,2020-04-01 05:46:00,8,1000.0,1000.0,0x6ecc36d0453f3b2ab0cc65af06fbba43c2886b7e,9785003,Ongoing
653,2020-04-01 10:23:00,0,0.0,0.0,0x65ced347a006b95c8fa74dea8de4f688a264f9b0,9786286,General
654,2020-04-02 03:45:00,8,0.0,0.0,0xf4d9a2d0075e0f003410ae774456fbeeedd18c72,9791029,Ongoing
655,2020-04-02 20:40:00,8,0.0,46200.0,0x9e32ac90d9c4a1cf4721b8a8a6f0fecdcdf013dd,9795547,Ongoing
656,2020-04-02 21:33:00,2,53300.0,53300.0,0x9e32ac90d9c4a1cf4721b8a8a6f0fecdcdf013dd,9795794,Blockchain>NonTechnical
657,2020-04-02 21:51:00,8,1000.0,1000.0,0xf87f4a6ad005a7d9a9e66b3286c94c067db1689b,9795863,Ongoing
658,2020-04-03 00:37:00,0,0.0,100000.0,0xc01861eb57bf5508e65ebc98312a15390a52134e,9796611,General
659,2020-04-03 00:37:00,3,0.0,0.0,0xc01861eb57bf5508e65ebc98312a15390a52134e,9796612,Blockchain>NonTechnical>TokenListing
660,2020-04-03 03:22:00,8,0.0,762368.2409999998,0x9b328488a8f0fa20628bb959769f0ba78de06466,9797373,Ongoing
661,2020-04-03 03:22:00,6,0.0,732368.2409999998,0x9b328488a8f0fa20628bb959769f0ba78de06466,9797373,English Language
662,2020-04-03 03:22:00,3,0.0,176000.0,0xc6d63a94b556239ccde8905129032dcd8627e079,9797373,Blockchain>NonTechnical>TokenListing
663,2020-04-03 20:13:00,8,1000.0,1000.0,0x8d93471dfd2a9d9bdc56edee93f3fc57b8078d68,9801962,Ongoing
664,2020-04-03 20:47:00,4,101301.0,102301.0,0x8d93471dfd2a9d9bdc56edee93f3fc57b8078d68,9802115,Blockchain>Technical
665,2020-04-03 20:54:00,8,1000.0,1000.0,0x6543c99d0e073c140fd08a741c6cfdcd1449da94,9802143,Ongoing
666,2020-04-05 02:32:00,0,0.0,0.0,0x43a9035d43b5c0c8a0897a9b4aa9f834c3e537de,9810150,General
667,2020-04-05 07:45:00,1,0.0,1000.0,0x67120e8e32f794b6977edc686746025ed842d4de,9811587,Blockchain
668,2020-04-05 07:47:00,0,0.0,0.0,0x67120e8e32f794b6977edc686746025ed842d4de,9811592,General
669,2020-04-05 08:41:00,7,0.0,86000.0,0x0855f08e143e1db081cc3c571f40787dcfb69b9d,9811824,Video Production
670,2020-04-05 09:25:00,0,0.0,100000.0,0xdb3937ae94c803902f7bdf82f32b7ae0de082b18,9812009,General
671,2020-04-05 09:25:00,6,0.0,65000.0,0xdb3937ae94c803902f7bdf82f32b7ae0de082b18,9812009,English Language
672,2020-04-05 09:25:00,8,0.0,0.0,0xdb3937ae94c803902f7bdf82f32b7ae0de082b18,9812009,Ongoing
673,2020-04-05 09:25:00,0,0.0,22222.0,0xe4c0f9ff0cadc8c3a4f7edb5158dcde609e7e0d2,9812009,General
674,2020-04-05 09:25:00,8,0.0,6998000.0,0x1a7d20f8bd74eed5ba703da4fae5bdf1ba69c2ab,9812009,Ongoing
675,2020-04-05 09:25:00,1,0.0,4452000.0,0x1a7d20f8bd74eed5ba703da4fae5bdf1ba69c2ab,9812009,Blockchain
676,2020-04-05 09:25:00,8,0.0,0.0,0xe4c0f9ff0cadc8c3a4f7edb5158dcde609e7e0d2,9812009,Ongoing
677,2020-04-05 14:24:00,6,0.0,1035837.0,0xda1a3cc89879dae1ab0e00ae2426ba64e483c158,9813381,English Language
678,2020-04-05 14:49:00,0,0.0,0.0,0xda1a3cc89879dae1ab0e00ae2426ba64e483c158,9813502,General
679,2020-04-05 22:44:00,0,0.0,0.0,0x3b247ce9390e4ab3facbbb2f4590a82b6c7ddb40,9815608,General
680,2020-04-06 08:25:00,8,1000.0,1000.0,0x26406bd6c6b86eb5589107c9951ff4708dbd0ffe,9818223,Ongoing
681,2020-04-06 21:38:00,2,0.0,0.0,0x9d193dea162baa9e5ce5dbcda8eaf6f775551855,9821781,Blockchain>NonTechnical
682,2020-04-07 04:33:00,8,0.0,68583.46003999999,0xc547d0a3e0e3265222996eebb9b7f6156dfd6a89,9823663,Ongoing
683,2020-04-07 04:34:00,0,0.0,0.0,0xc547d0a3e0e3265222996eebb9b7f6156dfd6a89,9823668,General
684,2020-04-07 06:20:00,0,0.0,0.0,0x66f70793f4b0e00cf40aac824ddc63cc0264105c,9824133,General
685,2020-04-07 11:19:00,6,0.0,0.0,0x1a7d20f8bd74eed5ba703da4fae5bdf1ba69c2ab,9825484,English Language
686,2020-04-07 11:19:00,6,0.0,0.0,0xf936b0f5b5a9af020801a6ee021ff0cf72028d38,9825484,English Language
687,2020-04-07 11:42:00,8,0.0,0.0,0xa7f47d14f781c3768ef69060ee458b711650a42c,9825577,Ongoing
688,2020-04-07 11:42:00,8,0.0,0.0,0x7b87fdcc70db29777ba00018dc3f827309a004ce,9825577,Ongoing
689,2020-04-07 11:42:00,0,0.0,22519.70578,0x34f9d269869851dbce1ba159053a30353c9fb95f,9825577,General
690,2020-04-07 11:42:00,8,0.0,0.0,0x34f9d269869851dbce1ba159053a30353c9fb95f,9825577,Ongoing
691,2020-04-07 11:42:00,8,0.0,0.0,0xc81a5ca1767c39d50ed8012dcd699b8233bc05df,9825577,Ongoing
692,2020-04-07 11:42:00,1,0.0,6773.165297,0xc7fb0469194add5cbafce6e05004fa7b472c2754,9825577,Blockchain
693,2020-04-07 11:42:00,8,0.0,0.0,0xc7fb0469194add5cbafce6e05004fa7b472c2754,9825577,Ongoing
694,2020-04-07 13:36:00,8,6400.0,45237.0,0x20862da5cbdb46aed6409f8987ffb828aa981db8,9826091,Ongoing
695,2020-04-07 15:22:00,5,0.0,0.0,0xc6d63a94b556239ccde8905129032dcd8627e079,9826614,Marketing Services
696,2020-04-07 16:39:00,0,42000.0,42000.0,0xa1552a4ba8655065fa9f0697653d4afc7f2359fc,9826983,General
697,2020-04-07 21:26:00,0,0.0,0.0,0x7508c8b469aa32871a108fb0a15f63755ab631d7,9828272,General
698,2020-04-08 04:15:00,8,1000.0,1000.0,0xff13748fbc2aecb0907e145cbc734ba7b1732b5c,9830097,Ongoing
699,2020-04-08 07:38:00,3,0.0,0.0,0xfd6d004e713e809292007c4f70daf12894a2b394,9831013,Blockchain>NonTechnical>TokenListing
700,2020-04-08 08:18:00,0,0.0,23000.0,0x215ae5e25647dada54573c3de6924d8dc9f77ca6,9831208,General
701,2020-04-08 08:18:00,1,0.0,0.0,0x215ae5e25647dada54573c3de6924d8dc9f77ca6,9831211,Blockchain
702,2020-04-08 08:51:00,0,0.0,2984.3259999999996,0xe6fe8dcb4c41741da2524364113890c8180e36d1,9831366,General
703,2020-04-08 08:53:00,8,5484.326,5484.326,0xe6fe8dcb4c41741da2524364113890c8180e36d1,9831375,Ongoing
704,2020-04-08 19:03:00,2,32300.0,77537.0,0x20862da5cbdb46aed6409f8987ffb828aa981db8,9834125,Blockchain>NonTechnical
705,2020-04-08 21:11:00,8,0.0,0.0,0x5ae6fd013d3c26489f4998766b8d56731fe861fe,9834704,Ongoing
706,2020-04-09 08:53:00,2,200000.0,200000.0,0xda1a3cc89879dae1ab0e00ae2426ba64e483c158,9837865,Blockchain>NonTechnical
707,2020-04-09 11:27:00,8,1000.0,1000.0,0xf0dc1cce4d9ea672c14c8ec0586f8262ce50403d,9838566,Ongoing
708,2020-04-09 11:37:00,0,1140.2744599999999,2140.27446,0xf0dc1cce4d9ea672c14c8ec0586f8262ce50403d,9838615,General
709,2020-04-09 12:55:00,3,0.0,0.0,0x982f5698febb2b8d1b9a560228abbceafbb11568,9838947,Blockchain>NonTechnical>TokenListing
710,2020-04-09 14:19:00,0,10075.39066,10075.39066,0x79db32ffaea09a58b1a0c7050f94cc3e058a611f,9839344,General
711,2020-04-10 00:04:00,8,0.0,300000.0,0xda1a3cc89879dae1ab0e00ae2426ba64e483c158,9842024,Ongoing
712,2020-04-10 03:37:00,8,0.0,0.0,0xb3308db65431a6dc3e6e0bb48af6b9f5ccc46647,9842952,Ongoing
713,2020-04-10 04:58:00,0,0.0,0.0,0xc58d7fdc34f133f732f042067384fe9531d686f1,9843315,General
714,2020-04-10 10:24:00,8,3000.0,3000.0,0x48e2a511e5956e5b3f321c43d8ddec68ef9ae94e,9844783,Ongoing
715,2020-04-10 10:25:00,0,5000.0,8000.0,0x48e2a511e5956e5b3f321c43d8ddec68ef9ae94e,9844785,General
716,2020-04-10 15:14:00,6,0.0,1000.0,0x479d1bac8a2b31537728e90e4b91fb1dfe58db8d,9846049,English Language
717,2020-04-10 15:19:00,0,18600.0,18600.0,0x479d1bac8a2b31537728e90e4b91fb1dfe58db8d,9846072,General
718,2020-04-10 23:26:00,2,0.0,0.0,0x9b328488a8f0fa20628bb959769f0ba78de06466,9848245,Blockchain>NonTechnical
719,2020-04-11 14:51:00,8,1010.0,1010.0,0xbbb907b80878b215198b440d642954864da7d3ff,9852426,Ongoing
720,2020-04-11 16:07:00,8,50000.0,150000.0,0xe489605b17ccf0647325fb92a63df59d86e8612f,9852754,Ongoing
721,2020-04-11 21:20:00,0,0.0,0.0,0xbc6197bff0316c808456a36658807dcb199bc175,9854153,General
722,2020-04-12 00:15:00,3,0.0,0.0,0xf983557ec70fbf1a4b1e247af7bf10247e9b69c4,9854974,Blockchain>NonTechnical>TokenListing
723,2020-04-12 03:47:00,8,5000.0,25000.0,0xfeff3e7e11782020cbca7d8372d5334264685cd4,9855980,Ongoing
724,2020-04-12 03:49:00,2,20000.0,45000.0,0xfeff3e7e11782020cbca7d8372d5334264685cd4,9855994,Blockchain>NonTechnical
725,2020-04-12 08:35:00,8,100000.0,100000.0,0xbc6197bff0316c808456a36658807dcb199bc175,9857290,Ongoing
726,2020-04-12 19:17:00,8,1050.0,1050.0,0xc276d6afb638da92abebe0a04c2bfe1c46f27476,9860193,Ongoing
727,2020-04-13 06:27:00,3,0.0,0.0,0xb841a0a64399e0c391629ede0ad2ce6336351b33,9863181,Blockchain>NonTechnical>TokenListing
728,2020-04-13 12:42:00,0,0.0,0.0,0x862e4f235c43993914a2b464dc90cd0c9d5792c9,9864879,General
729,2020-04-14 18:40:00,2,275164.327,325164.327,0xe489605b17ccf0647325fb92a63df59d86e8612f,9873033,Blockchain>NonTechnical
730,2020-04-14 23:28:00,0,74900.0,74900.0,0xa7f47d14f781c3768ef69060ee458b711650a42c,9874314,General
731,2020-04-15 03:34:00,6,0.0,2000.0,0xbe138ec64df5beb9b49427413c1b958957cc1600,9875434,English Language
732,2020-04-15 03:34:00,8,0.0,1000.0,0xbe138ec64df5beb9b49427413c1b958957cc1600,9875436,Ongoing
733,2020-04-15 03:34:00,0,0.0,0.0,0xbe138ec64df5beb9b49427413c1b958957cc1600,9875437,General
734,2020-04-15 05:33:00,4,0.0,0.0,0xd3fd32e76a1ca37ec408aac47776b10fc099f841,9875945,Blockchain>Technical
735,2020-04-15 10:49:00,2,50000.0,150000.0,0xbc6197bff0316c808456a36658807dcb199bc175,9877362,Blockchain>NonTechnical
736,2020-04-15 15:12:00,2,2000166.2680000002,2000166.2680000002,0xa07f5ffd166ca3ff7567e96a0430f1496cdb470a,9878556,Blockchain>NonTechnical
737,2020-04-15 15:35:00,8,1000.0,1000.0,0x76cc07437385885a5dcaaefd3b94f8fb0bc08930,9878671,Ongoing
738,2020-04-15 17:43:00,0,0.0,2000.0,0x4c164ecf37da8aaae7187a32fb86fbd63668a982,9879231,General
739,2020-04-15 20:18:00,8,3000.0,3000.0,0x978a89b0178ea8054a99f5bddb0081ea6a3c27c3,9879955,Ongoing
740,2020-04-16 06:35:00,0,0.0,0.0,0x9d193dea162baa9e5ce5dbcda8eaf6f775551855,9882723,General
741,2020-04-16 20:19:00,0,0.0,225000.0,0x477adf27a761167484aeccbe08b9d30aaa12863e,9886414,General
742,2020-04-16 20:19:00,8,0.0,75000.0,0x477adf27a761167484aeccbe08b9d30aaa12863e,9886422,Ongoing
743,2020-04-16 22:06:00,0,0.0,10000.0,0xc3d9fe15680e80f54e6156b3ef551fd92d5d54cc,9886894,General
744,2020-04-17 07:54:00,5,0.0,25000.0,0x477adf27a761167484aeccbe08b9d30aaa12863e,9889485,Marketing Services
745,2020-04-17 07:54:00,2,0.0,0.0,0x477adf27a761167484aeccbe08b9d30aaa12863e,9889485,Blockchain>NonTechnical
746,2020-04-17 12:16:00,8,0.0,0.0,0x8897035e6e7d6e9443e268a00122d164122f5c79,9890675,Ongoing
747,2020-04-17 21:48:00,8,0.0,0.0,0x024d2f5d96bd4d893d46f054bdaafa8c4eecefd0,9893245,Ongoing
748,2020-04-17 21:51:00,0,5000.0,5000.0,0xc5a835cdbfc26dcd072257851537a17b2900a2bd,9893260,General
749,2020-04-18 00:17:00,8,5000.0,5000.0,0xaca3a35dcc5520e3caa656320bde3625e51bdb61,9893953,Ongoing
750,2020-04-18 12:21:00,8,1000.0,1000.0,0xb59cc943ff7c1ef0526c7ca153251d3e69c9c374,9897178,Ongoing
751,2020-04-18 12:40:00,8,0.0,0.0,0x7cf92e7c43ef39070ad92b6fc2635675f5b193c2,9897270,Ongoing
752,2020-04-18 18:48:00,8,0.0,0.0,0x2e79334aac0d9e28a45f21c66e13c66d1e4549d7,9898908,Ongoing
753,2020-04-18 19:11:00,4,0.0,871628.5922,0x27fe00a5a1212e9294b641ba860a383783016c67,9899011,Blockchain>Technical
754,2020-04-18 19:11:00,3,0.0,371628.5922,0x27fe00a5a1212e9294b641ba860a383783016c67,9899011,Blockchain>NonTechnical>TokenListing
